"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","EL-SEC ENROLLMENT 1996","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"15","5","045","012","HIGHLAND SCHOOL TOWN","SUPT","9145 KENNEDY AVE",,"HIGHLAND","IN","46322",3270,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","013","HOBART SCHOOLS","SUPT","32 E 7TH ST",,"HOBART","IN","46342",3532,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","014","RIVER FOREST COMMUNITY SCHOOL CORP","SUPERINTENDENT","3334 MICHIGAN ST",,"HOBART","IN","46342",1515,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","016","MUNSTER SCHOOL TOWN","SUPT","8616 COLUMBIA AVE",,"MUNSTER","IN","46321",3214,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","017","MERRILLVILLE COMMUNITY SCH CORP","SUPT","6701 DELAWARE ST",,"MERRILLVILLE","IN","46410",5998,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","018","LAKE CENTRAL SCH CORP","SUPT","8260 WICKER AVE",,"ST JOHN","IN","46373",7697,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","019","TRI-CREEK SCHOOL CORPORATION","SUPT","690 S BURR ST",,"LOWELL","IN","46356",3183,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","020","WHITING CITY SCHOOL","SUPERINTENDENT","1500 CENTER ST",,"WHITING","IN","46394",916,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","701","LAKE RIDGE SCHOOLS","SUPT","6111 W RIDGE RD",,"GARY","IN","46408",2703,"18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","046","001","CASS TOWNSHIP SCHOOLS","TRUSTEE","LAPORTE CO GOV COMPLEX 4TH FLR",,"LA PORTE","IN","46350",258,"18","091","LA PORTE","COUNTY",,,
"15","5","046","003","SOUTH CENTRAL COMMUNITY SCH CORP","SUPT","9808 S 600 W",,"UNION MILLS","IN","46382",843,"18","091","LA PORTE","COUNTY",,,
"15","5","046","005","DEWEY TOWNSHIP SCHOOLS","TRUSTEE","LAPORTE CO GOV COMPLEX 4TH FLR",,"LAPORTE","IN","46350",202,"18","091","LA PORTE","COUNTY",,,
"15","5","046","012","LA PORTE COMMUNITY SCH CORP","SUPT","1921 A ST",,"LA PORTE","IN","46350",6550,"18","091","LA PORTE","COUNTY",,,
"15","5","046","016","MICHIGAN CITY AREA SCHS","SUPT","408 S CARROLL AVE",,"MICHIGAN CITY","IN","46360",7447,"18","091","LA PORTE","COUNTY",,,
"15","5","046","017","NEW DURHAM TOWNSHIP SCHOOLS","TRUSTEE","LAPORTE CO GOV COMPLEX 4TH FLR",,"LA PORTE","IN","46350",643,"18","091","LA PORTE","COUNTY",,,
"15","5","046","020","PRAIRIE TOWNSHIP SCHOOLS","TRUSTEE","CO GOV'T COMPLEX 4TH FLOOR",,"LAPORTE","IN","46350",0,"18","091","LA PORTE","COUNTY",,,
"15","5","046","701","NEW PRAIRIE UNITED SCHOOL CORPORATION","SUPT","5329 N COUGAR RD",,"NEW CARLISLE","IN","46552",2396,"18","091","LA PORTE","COUNTY",,,
"15","5","047","007","MITCHELL COMMUNITY SCHOOLS","SUPT","441 NORTH 8TH ST",,"MITCHELL","IN","47446",2063,"18","093","LAWRENCE","COUNTY",,,
"15","5","047","701","NORTH LAWRENCE COMMUNITY SCHOOLS","SUPERINTENDENT","P O BOX 729",,"BEDFORD","IN","47421",5530,"18","093","LAWRENCE","COUNTY",,,
"15","5","048","002","ALEXANDRIA COMMUNITY SCHOOL CORP","SUPT","202 E WASHINGTON ST PO BOX 240",,"ALEXANDRIA","IN","46001",1812,"18","095","MADISON","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","048","003","ANDERSON COMMUNITY SCH CORP","ATTN BUS MGR","30 W 11TH ST",,"ANDERSON","IN","46016",11169,"18","095","MADISON","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","048","006","ELWOOD COMMUNITY SCH CORP","SUPT","1306 N ANDERSON ST",,"ELWOOD","IN","46036",2256,"18","095","MADISON","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","048","701","WEST CENTRAL CMNTY SCHOOL CORP","SUPT","7916 W 300 N",,"ANDERSON","IN","46011",2176,"18","095","MADISON","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","048","702","SOUTH MADISON COMMUNITY SCH CORP","SUPT","201 SOUTH EAST ST",,"PENDLETON","IN","46064",3399,"18","095","MADISON","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","001","BEECH GROVE CITY SCHOOLS","SUPT","P O BOX 219",,"BEECH GROVE","IN","46107",2132,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","003","METRO SCH DIST OF DECATUR TWP","SUPT","7523 MOORESVILLE RD",,"INDIANAPOLIS","IN","46221",5014,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","004","FRANKLIN TWP CMNTY SCH CORP","SUPT","6141 S FRANKLIN RD",,"INDIANAPOLIS","IN","46259",4896,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","005","INDIANAPOLIS PUBLIC SCHOOLS","SUPT","120 E WALNUT ST",,"INDIANAPOLIS","IN","46204",44896,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","006","LAWRENCE TOWNSHIP METROPOLITAN SCHOOL DIST","SUPERINTENDENT","7601 E 56TH ST",,"LAWRENCE","IN","46226",13685,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","007","METRO SCH DIST WASH TWP","SUPT","3801 E 79TH ST",,"INDIANAPOLIS","IN","46240",10190,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","008","METRO SCH DIST PERRY TWP","SUPT","1130 E EPLER AVE",,"INDIANAPOLIS","IN","46227",11802,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","009","METRO SCH DIST PIKE TWP","SUPT","6901 ZIONSVILLE RD",,"INDIANAPOLIS","IN","46268",6980,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","010","SPEEDWAY CITY SCHOOLS","SUPT","5335 W 25TH ST",,"SPEEDWAY","IN","46224",1502,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","011","METRO SCH DIST WARREN TWP","SUPT","9301 E 18TH ST",,"INDIANAPOLIS","IN","46229",9777,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","049","012","METRO SCH DIST WAYNE TWP","SUPT","1220 S HIGH SCH RD",,"INDIANAPOLIS","IN","46241",12694,"18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","050","001","ARGOS COMMUNITY SCHOOLS","SUPERINTENDENT","410 N 1ST ST",,"ARGOS","IN","46501",809,"18","099","MARSHALL","COUNTY",,,
"15","5","050","002","BREMEN PUBLIC SCHOOLS","SUPT","512 W GRANT ST",,"BREMEN","IN","46506",1454,"18","099","MARSHALL","COUNTY",,,
"15","5","050","006","PLYMOUTH COMM SCH CORP","SUPT","701 E BERKLEY ST",,"PLYMOUTH","IN","46563",3308,"18","099","MARSHALL","COUNTY",,,
"15","5","050","701","CULVER COMMUNITY SCHOOL CORP","SUPT","P O BOX 231 222 N OHIO ST",,"CULVER","IN","46511",1226,"18","099","MARSHALL","COUNTY",,,
"15","5","050","702","TRITON SCHOOL CORPORATION","SUPT","100 TRITON DR",,"BOURBON","IN","46504",1163,"18","099","MARSHALL","COUNTY",,,
"15","5","051","001","LOOGOOTEE COMM SCH CORP","SUPT","P O BOX 282",,"LOOGOOTEE","IN","47553",1157,"18","101","MARTIN","COUNTY",,,
"15","5","051","006","SHOALS COMMUNITY SCHOOL CORP","SUPT","R R 2 BOX 1",,"SHOALS","IN","47581",806,"18","101","MARTIN","COUNTY",,,
"15","5","052","010","PERU COMMUNITY SCHOOLS","SUPT","2 N BROADWAY",,"PERU","IN","46970",2818,"18","103","MIAMI","COUNTY",,,
"15","5","052","502","NORTH MIAMI COMMUNITY SCHOOLS","SUPT","P O BOX 218",,"DENVER","IN","46926",1285,"18","103","MIAMI","COUNTY",,,
"15","5","052","503","OAK HILL UNITED SCH CORP","SUPT","1474 N 800 W 27 P O BOX 550",,"CONVERSE","IN","46919",1620,"18","103","MIAMI","COUNTY",,,
"15","5","052","701","MACONAQUAH SCH CORP","SUPERINTENDENT","R R 1 BOX 28 A",,"BUNKER HILL","IN","46914",2005,"18","103","MIAMI","COUNTY",,,
"15","5","053","001","RICHLAND BEAN BLOSSOM COMM SCHOOL CORP","SUPT","EDGEWOOD DR",,"ELLETTSVILLE","IN","47429",2836,"18","105","MONROE","COUNTY","1020","00","BLOOMINGTON, IN"
"15","5","053","003","MONROE CO COMM SCH CORP","SUPT","315 NORTH DR",,"BLOOMINGTON","IN","47401",10604,"18","105","MONROE","COUNTY","1020","00","BLOOMINGTON, IN"
"15","5","054","004","CRAWFORDSVILLE COMMUNITY SCHOOLS","SUPERINTENDENT","1000 FAIRVIEW AVE",,"CRAWFORDSVILLE","IN","47933",2433,"18","107","MONTGOMERY","COUNTY",,,
"15","5","054","701","NORTH MONTGOMERY COMM SCH CORP","SUPT","P O BOX 70",,"LINDEN","IN","47955",1973,"18","107","MONTGOMERY","COUNTY",,,
"15","5","054","702","SOUTH MONTGOMERY COMM SCHOOL CORP","SUPT","P O BOX 8",,"NEW MARKET","IN","47965",2001,"18","107","MONTGOMERY","COUNTY",,,
"15","5","055","001","EMINENCE CONS SCH CORP","SUPT","P O BOX 105",,"EMINENCE","IN","46125",470,"18","109","MORGAN","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","055","007","MARTINSVILLE METRO SCHOOL DIST","SUPERINTENDENT","P O  BOX 1416",,"MARTINSVILLE","IN","46151",5398,"18","109","MORGAN","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","055","008","MONROE-GREGG SCH DIST","SUPT","BOX 468",,"MONROVIA","IN","46157",1378,"18","109","MORGAN","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","055","009","MOORESVILLE CONS SCHOOL CORP","SUPT","320 N INDIANA ST",,"MOORESVILLE","IN","46158",3903,"18","109","MORGAN","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","056","501","SOUTH NEWTON SCH CORP","SUPT","110 N 3RD ST",,"KENTLAND","IN","47951",1013,"18","111","NEWTON","COUNTY",,,
"15","5","056","701","NORTH NEWTON SCHOOL CORPORATION","SUPERINTENDENT","108 E STATE ST/PO BOX 8",,"MOROCCO","IN","47963",1833,"18","111","NEWTON","COUNTY",,,
"15","5","057","501","EAST NOBLE SCH CORP","SUPT","702 E DOWLING ST",,"KENDALLVILLE","IN","46755",3983,"18","113","NOBLE","COUNTY",,,
"15","5","057","502","WEST NOBLE SCH CORP","SUPT","5094 N US 33",,"LIGONIER","IN","46767",2379,"18","113","NOBLE","COUNTY",,,
"15","5","057","701","CENTRAL NOBLE COMMUNITY SCH CORP","SUPT","200 E MAIN ST",,"ALBION","IN","46701",1427,"18","113","NOBLE","COUNTY",,,
"15","5","058","004","RISING SUN-OHIO COUNTY COMMUNITY","SUPT","HENRIETTA ST",,"RISING SUN","IN","47040",1030,"18","115","OHIO","COUNTY","1640","21","CINCINNATI-HAMILTON, OH-KY-IN"
"15","5","059","001","SPRING VALLEY SCH CORP","SUPT","498 S LARRY BIRD BLVD",,"FRENCH LICK","IN","47432",988,"18","117","ORANGE","COUNTY",,,
"15","5","059","008","ORLEANS COMMUNITY SCHOOLS","SUPT","173 W MARLEY ST",,"ORLEANS","IN","47452",814,"18","117","ORANGE","COUNTY",,,
"15","5","059","009","PAOLI COMMUNITY SCHOOL CORPORATN","SUPT","501 ELM STREET",,"PAOLI","IN","47454",1691,"18","117","ORANGE","COUNTY",,,
"15","5","060","010","SPENCER-OWEN COMMUNITY SCHOOLS","SUPERINTENDENT","205 E HILLSIDE",,"SPENCER","IN","47460",3132,"18","119","OWEN","COUNTY",,,
"15","5","061","004","SOUTHWEST PARKE CMNTY SCHOOL CORP","SUPERINTENDENT","R R 1 BOX 71 B",,"MONTEZUMA","IN","47862",1023,"18","121","PARKE","COUNTY",,,
"15","5","061","005","ROCKVILLE COMMUNITY SCHOOLS","SUPT","602 HOWARD AVE",,"ROCKVILLE","IN","47872",892,"18","121","PARKE","COUNTY",,,
"15","5","061","006","TURKEY RUN COMMUNITY SCHOOL CORP","SUPT","R R 1 BOX 333",,"MARSHALL","IN","47859",711,"18","121","PARKE","COUNTY",,,
"15","5","062","002","CANNELTON CITY SCHOOLS","SUPT","3RD AND TAYLOR STREETS",,"CANNELTON","IN","47520",296,"18","123","PERRY","COUNTY",,,
"15","5","062","006","TELL CITY-TROY TWP SCH CORP","SUPERINTENDENT","837 17TH ST",,"TELL CITY","IN","47586",1943,"18","123","PERRY","COUNTY",,,
"15","5","062","701","PERRY CENTRAL CMNTY SCHOOLS CORPORATION","SUPT","HWY 37",,"LEOPOLD","IN","47551",1251,"18","123","PERRY","COUNTY",,,
"15","5","063","009","PIKE CO SCH CORP","SUPT","907 WALNUT ST PO BOX 66",,"PETERSBURG","IN","47567",2115,"18","125","PIKE","COUNTY",,,
"15","5","064","002","M S D BOONE TOWNSHIP SCHOOLS","TRUSTEE","307 S MAIN ST",,"HEBRON","IN","46341",1150,"18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","064","008","EAST PORTER COUNTY SCHOOL CORPORATION","TRUSTEE","507 CAMPBELL",,"VALPARAISO","IN","46383",1973,"18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","064","009","PORTAGE TWP SCHOOLS","SUPT","6240 US HWY 6",,"PORTAGE","IN","46368",8199,"18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","064","010","PORTER TOWNSHIP SCHOOL CORPORATN","SUPT","248 S 500 W",,"VALPARAISO","IN","46383",1569,"18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","064","011","UNION TWP SCH CORP","SUPT","108 6TH ST BOX 246",,"WHEELER","IN","46393",1436,"18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","064","012","VALPARAISO COMMUNITY SCHOOLS","SUPT","405 N CAMPBELL ST",,"VALPARAISO","IN","46383",5926,"18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","064","014","DUNELAND SCH CORP","SUPT","700 W PORTER AVE",,"CHESTERTON","IN","46304",5320,"18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","065","006","MT VERNON METRO SCH DIST","SUPT","1000 W 4TH ST",,"MT VERNON","IN","47620",2884,"18","129","POSEY","COUNTY","2440","00","EVANSVILLE-HENDERSON, IN-KY"
"15","5","065","007","NEW HARMONY TOWN AND TOWNSHIP SCHOOL CORP","SUPERINTENDENT","P O BOX 396 1000 EAST ST",,"NEW HARMONY","IN","47631",274,"18","129","POSEY","COUNTY","2440","00","EVANSVILLE-HENDERSON, IN-KY"
"15","5","065","501","NORTH POSEY COUNTY SCHOOLS","METROPOLITAN SCHOOL DISTRICT","BOX 279",,"POSEYVILLE","IN","47633",1722,"18","129","POSEY","COUNTY","2440","00","EVANSVILLE-HENDERSON, IN-KY"
"15","5","066","501","EASTERN PULASKI COM SCHOOL CORP","SUPERINTENDENT","711 SCHOOL DR",,"WINAMAC","IN","46996",1581,"18","131","PULASKI","COUNTY",,,
"15","5","066","801","WEST CENTRAL SCHOOL CORP","SUPT","117 E MONTGOMERY ST",,"FRANCESVILLE","IN","47946",1036,"18","131","PULASKI","COUNTY",,,
"15","5","067","002","CLOVERDALE COMMUNITY SCHOOLS","SUPT","310 E LOGAN",,"CLOVERDALE","IN","46120",1395,"18","133","PUTNAM","COUNTY",,,
"15","5","067","005","GREENCASTLE COMM SCH","CORP-SUPT","P O BOX 480",,"GREENCASTLE","IN","46135",2130,"18","133","PUTNAM","COUNTY",,,
"15","5","067","701","NORTH PUTNAM COMMUNITY SCHOOLS","SUPERINTENDENT","PO BOX 169-300 N WASHINGTON",,"BAINBRIDGE","IN","46105",1947,"18","133","PUTNAM","COUNTY",,,
"15","5","067","702","SOUTH PUTNAM COMMUNITY SCHOOLS","SUPERINTENDENT","3999 S US HWY 231",,"GREENCASTLE","IN","46135",1300,"18","133","PUTNAM","COUNTY",,,
"15","5","068","005","MONROE CENTRAL SCH CORP","SUPT","RR 1 BOX 17 A",,"PARKER CITY","IN","47368",1142,"18","135","RANDOLPH","COUNTY",,,
"15","5","068","007","UNION SCHOOL CORP","SUPT","UNION ELEM-HIGH SCHOOL","RURAL ROUTE #1","MODOC","IN","47358",525,"18","135","RANDOLPH","COUNTY",,,
"15","5","068","701","RANDOLPH CENTRAL SCH CORP","SUPT","103 N EAST ST",,"WINCHESTER","IN","47394",1765,"18","135","RANDOLPH","COUNTY",,,
"15","5","068","702","RANDOLPH EASTERN SCHOOL CORP","SUPT","907 N PLUM ST",,"UNION CITY","IN","47390",1053,"18","135","RANDOLPH","COUNTY",,,
"15","5","068","703","RANDOLPH SOUTHERN SCH CORP","SUPT","P O BOX 385",,"LYNN","IN","47355",678,"18","135","RANDOLPH","COUNTY",,,
"15","5","069","002","BATESVILLE COMM SCH CORP","SUPERINTENDENT","P O BOX 121",,"BATESVILLE","IN","47006",1718,"18","137","RIPLEY","COUNTY",,,
"15","5","069","005","JAC-CEN-DEL COMMUNITY SCH CORP","SEC SCH BD","4586 N US 421",,"OSGOOD","IN","47037",989,"18","137","RIPLEY","COUNTY",,,
"15","5","069","009","MILAN CONS SCH CORP","SUPT","412 E CARR ST",,"MILAN","IN","47031",1126,"18","137","RIPLEY","COUNTY",,,
"15","5","069","701","SOUTH RIPLEY COMMUNITY SCH CORP","SUPERINTENDENT","P O BOX 690 TYSON/WASHINGTON",,"VERSAILLES","IN","47042",1386,"18","137","RIPLEY","COUNTY",,,
"15","5","070","009","RUSHVILLE CONS SCHOOLS","SUPT","8TH AND JACKSON STREET",,"RUSHVILLE","IN","46173",2881,"18","139","RUSH","COUNTY",,,
"15","5","071","008","MISHAWAKA CITY SCHOOLS","SUPT","1402 S MAIN ST",,"MISHAWAKA","IN","46544",5390,"18","141","ST JOSEPH","COUNTY","7800","00","SOUTH BEND, IN"
"15","5","071","010","PENN-HARRIS-MADISON SCHOOL CORP","SUPT","55900 BITTERSWEET RD",,"MISHAWAKA","IN","46544",9221,"18","141","ST JOSEPH","COUNTY","7800","00","SOUTH BEND, IN"
"15","5","071","012","SOUTH BEND COMMUNITY SCHOOL CORP","SUPT","635 S MAIN ST",,"SOUTH BEND","IN","46601",21136,"18","141","ST JOSEPH","COUNTY","7800","00","SOUTH BEND, IN"
"15","5","071","801","JOHN GLENN SCHOOL CORPORATION","SUPT","506 ROOSEVELT RD",,"WALKERTON","IN","46574",1817,"18","141","ST JOSEPH","COUNTY","7800","00","SOUTH BEND, IN"
"15","5","071","802","UNION-NORTH UNITED SCHOOL CORP","SUPT","22601 TYLER RD",,"LAKEVILLE","IN","46536",1393,"18","141","ST JOSEPH","COUNTY","7800","00","SOUTH BEND, IN"
"15","5","072","701","SCOTT CO SCHOOL DIST 1","SUPT","P O BOX 9",,"AUSTIN","IN","47102",1365,"18","143","SCOTT","COUNTY","4520","00","LOUISVILLE, KY-IN"
"15","5","072","702","SCOTT CO SCHOOL DIST 2","SUPT","375 E MCCLAIN AVE",,"SCOTTSBURG","IN","47170",2808,"18","143","SCOTT","COUNTY","4520","00","LOUISVILLE, KY-IN"
"15","5","073","005","SHELBY CO. SOUTHWESTERN CONS SCH","SUPT","3406 W 600 S",,"SHELBYVILLE","IN","46176",760,"18","145","SHELBY","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","073","008","NORTHWESTRN CONS SCHOOL DIST","SUPT","4920 W 600 N",,"FAIRLAND","IN","46126",1636,"18","145","SHELBY","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","073","701","SHELBY EASTERN SCHOOLS","SUPT","2451 N 600 E",,"SHELBYVILLE","IN","46176",1841,"18","145","SHELBY","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","073","702","SHELBYVILLE CENTRAL SCHOOL DIST","SUPT","54 W BROADWAY",,"SHELBYVILLE","IN","46176",3625,"18","145","SHELBY","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","074","701","NORTH SPENCER CO SCHOOL DIST","SUPT","BOX 316",,"DALE","IN","47523",2267,"18","147","SPENCER","COUNTY",,,
"15","5","074","702","SOUTH SPENCER CO SCHOOL DIST","SUPT","SOUTH 5TH STREET",,"ROCKPORT","IN","47635",1594,"18","147","SPENCER","COUNTY",,,
"15","5","075","002","OREGON-DAVIS SCHOOL CORP","SUPT","5998 N 750 E PO BOX 65",,"HAMLET","IN","46532",808,"18","149","STARKE","COUNTY",,,
"15","5","075","003","KNOX COMM SCHOOL CORP","SUPT","2 REDSKIN TRAIL",,"KNOX","IN","46534",2094,"18","149","STARKE","COUNTY",,,
"15","5","075","005","NORTH JUDSON-SAN PIERRE SCH CORP","SUPERINTENDENT","960 CAMPBELL DR",,"NORTH JUDSON","IN","46366",1581,"18","149","STARKE","COUNTY",,,
"15","5","076","001","METRO SCHOOL DIST OF STEUBEN CO","TREASURER","400 S MARTHA SE",,"ANGOLA","IN","46703",2836,"18","151","STEUBEN","COUNTY",,,
"15","5","076","003","FREMONT COMM SCHS","SUPT","6100 N COFFIN ST P O BOX 665",,"FREMONT","IN","46737",1249,"18","151","STEUBEN","COUNTY",,,
"15","5","076","007","HAMILTON COMM SCH DIST","SUPT","901 S WAYNE ST",,"HAMILTON","IN","46742",769,"18","151","STEUBEN","COUNTY",,,
"15","5","077","701","NORTHEAST SULLIVAN CO SCHOOL DT","SUPT","PO BOX 493",,"HYMERA","IN","47855",1563,"18","153","SULLIVAN","COUNTY",,,
"15","5","077","702","SOUTHWEST SCHOOL CORP SULLIVAN CO","SUPT","31 N COURT ST",,"SULLIVAN","IN","47882",2060,"18","153","SULLIVAN","COUNTY",,,
"15","5","078","701","SWITZERLAND CO SCHOOL CORP","SUPT","305 W SEMINARY ST",,"VEVAY","IN","47043",1552,"18","155","SWITZERLAND","COUNTY",,,
"15","5","079","002","LAFAYETTE CONS SCH CORP","SUPT","2300 CASON ST",,"LAFAYETTE","IN","47904",7555,"18","157","TIPPECANOE","COUNTY","3920","00","LAFAYETTE, IN"
"15","5","079","011","WEST LAFAYETTE CMNTY SCH CORP","SUPT","1130 N SALISBURY",,"WEST LAFAYETTE","IN","47906",2149,"18","157","TIPPECANOE","COUNTY","3920","00","LAFAYETTE, IN"
"15","5","079","701","TIPPECANOE SCH CORP","SUPT","21 ELSTON RD",,"LAFAYETTE","IN","47905",8522,"18","157","TIPPECANOE","COUNTY","3920","00","LAFAYETTE, IN"
"15","5","080","701","NORTHERN COMM SCHOOL DIST","SUPT","R R 2",,"SHARPSVILLE","IN","46068",1051,"18","159","TIPTON","COUNTY","3850","00","KOKOMO, IN"
"15","5","080","702","TIPTON COMM SCHOOL CORP","SUPT","221 N MAIN ST",,"TIPTON","IN","46072",1862,"18","159","TIPTON","COUNTY","3850","00","KOKOMO, IN"
"15","5","081","501","UNION COUNTY SCH CORP","SUPT","107 LAYMAN ST",,"LIBERTY","IN","47353",1618,"18","161","UNION","COUNTY",,,
"15","5","082","003","EVANSVILLE-VANDERBURGH CONS SCH CORP","SUPT","1 SE 9TH ST",,"EVANSVILLE","IN","47708",23713,"18","163","VANDERBURGH","COUNTY","2440","00","EVANSVILLE-HENDERSON, IN-KY"
"15","5","083","501","NORTH VERMILLIONORTH COMM SCHOOL CORP","SUPT","RR 1 BOX 191 A",,"CAYUGA","IN","47928",880,"18","165","VERMILLION","COUNTY","8320","00","TERRE HAUTE, IN"
"15","5","083","502","SOUTH VERMILLION COMM SCHOOL CORP","SUPT","P O BOX 387",,"CLINTON","IN","47842",2113,"18","165","VERMILLION","COUNTY","8320","00","TERRE HAUTE, IN"
"15","5","084","501","VIGO CO SCHOOL CORP","SUPT","961 LAFAYETTE AVE P O BOX 4331",,"TERRE HAUTE","IN","47808",16971,"18","167","VIGO","COUNTY","8320","00","TERRE HAUTE, IN"
"15","5","085","003","METRO SCH DIST WABASH CO","SUPT","204 N 300 W",,"WABASH","IN","46992",2799,"18","169","WABASH","COUNTY",,,
"15","5","085","004","MANCHESTER COMM SCH","SUPT","P O BOX 308 107 S BUFFALO",,"NORTH MANCHESTER","IN","46962",1803,"18","169","WABASH","COUNTY",,,
"15","5","085","008","WABASH CITY SCHOOLS","SUPT","1101 COLERAIN ST BOX 744",,"WABASH","IN","46992",1851,"18","169","WABASH","COUNTY",,,
"15","5","086","701","M S D OF WARREN CO","SUPT","101 N MONROE ST",,"WILLIAMPORT","IN","47993",1306,"18","171","WARREN","COUNTY",,,
"15","5","087","701","WARRICK COUNTY SCHOOL CORPORATN","SUPERINTENDENT","P O BOX 809",,"BOONVILLE","IN","47601",8971,"18","173","WARRICK","COUNTY","2440","00","EVANSVILLE-HENDERSON, IN-KY"
"15","5","088","014","SALEM COMM SCH DIST","SUPT","PO BOX 423",,"SALEM","IN","47167",2124,"18","175","WASHINGTON","COUNTY",,,
"15","5","088","701","EAST WASHINGTON SCHOOL CORPORATN","SUPERINTENDENT","1050 N EASTERN SCHOOL RD",,"PEKIN","IN","47165",1487,"18","175","WASHINGTON","COUNTY",,,
"15","5","088","702","WEST WASHINGTON SCH CORP","SUPT","ADMINISTRATION BUILDING","RURAL ROUTE #2","CAMPBELLSBURG","IN","47108",1070,"18","175","WASHINGTON","COUNTY",,,
"15","5","089","004","CENTERVILLE-ABINGTON CMNTY SCHOOLS","SUPERINTENDENT","115 W SOUTH ST",,"CENTERVILLE","IN","47330",1759,"18","177","WAYNE","COUNTY",,,
"15","5","089","013","RICHMOND CMTY SCHOOL CORP","SUPT","300 HUB ETCHISON PKY",,"RICHMOND","IN","47374",6756,"18","177","WAYNE","COUNTY",,,
"15","5","089","701","NETTLE CREEK CONS SCHOOL CORP","SUPT","297 E NORTHMARKET ST",,"HAGERSTOWN","IN","47346",1238,"18","177","WAYNE","COUNTY",,,
"15","5","089","702","NORTHEASTERN WAYNE CO SCHOOL DIST","SUPT","P O BOX 406",,"FOUNTAIN CITY","IN","47341",1242,"18","177","WAYNE","COUNTY",,,
"15","5","089","703","WESTERN WAYNE SCHOOLS","SUPT","519 QUEEN ST PO BOX 217",,"PERSHING","IN","47370",1222,"18","177","WAYNE","COUNTY",,,
"15","5","090","001","BLUFFTON-HARRISON METRO SCH DIST","SUPT","628 S BENNETT ST",,"BLUFFTON","IN","46714",1659,"18","179","WELLS","COUNTY","2760","00","FORT WAYNE, IN"
"15","5","090","701","NORTHERN WELLS CO COMM SCHOOL DIST","SUPT","P O BOX 386",,"OSSIAN","IN","46777",2659,"18","179","WELLS","COUNTY","2760","00","FORT WAYNE, IN"
"15","5","090","702","SOUTHERN WELLS CO COMM SCHOOL DIST","SUPT","9120 S 300 W",,"PONETO","IN","46781",942,"18","179","WELLS","COUNTY","2760","00","FORT WAYNE, IN"
"15","5","091","701","FRONTIER CONSOL SCHOOL CORP","SUPT","P O BOX 809",,"CHALMERS","IN","47929",843,"18","181","WHITE","COUNTY",,,
