"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"14","5","039","401","JACKSON-PERRY-UNION CO SPEC EDUC COOP","ADMINISTRATOR","P O BOX 1360",,"MURPHYSBORO","IL","62966","17","077","JACKSON","COUNTY",,,
"14","5","040","402","SOUTH EASTERN SPEC EDUC PROGRAM","ADMINISTRATOR","P O BOX 185",,"STE MARIE","IL","62459","17","079","JASPER","COUNTY",,,
"14","5","041","201","MT VERNON AREA VOC CENTERR","ADMINISTRATOR","320 S 7TH ST",,"MOUNT VERNON","IL","62864","17","081","JEFFERSON","COUNTY",,,
"14","5","043","401","JO DAVIESS-CARROLL AREA VOC CTR","ADMINISTRATOR","P O BOX 602 HWY 20 W",,"ELIZABETH","IL","61028","17","085","JO DAVIESS","COUNTY",,,
"14","5","045","401","FOX VALLEY CAREER CENTER","ADMINISTRATOR","47W326 KESLINGER",,"MAPLE PARK","IL","60151","17","089","KANE","COUNTY","1600","14","CHICAGO, IL"
"14","5","045","402","MID-VALLEY SPEC ED COOP","ADMINISTRATOR","1304 RONZHEIMER RD",,"ST CHARLES","IL","60174","17","089","KANE","COUNTY","1600","14","CHICAGO, IL"
"14","5","046","401","KANKAKEE AREA SPEC ED COOP","ADMINISTRATOR","1 STUART DRIVE",,"KANKAKEE","IL","60901","17","091","KANKAKEE","COUNTY","3740","14","KANKAKEE, IL"
"14","5","046","402","KANKAKEE AREA VOC CENTER","ADMINISTRATOR","4083 N 1000W RD",,"BOURBONNAIS","IL","60914","17","091","KANKAKEE","COUNTY","3740","14","KANKAKEE, IL"
"14","5","047","401","KENDALL CO SPEC EDUC COOP","ADMINISTRATOR","507 W KENDALL DR #8",,"YORKVILLE","IL","60560","17","093","KENDALL","COUNTY","1600","14","CHICAGO, IL"
"14","5","048","401","KNOX-WARREN SPEC EDUC DIST","ADMINISTRATOR","243 S FARNHAM ST",,"GALESBURG","IL","61401","17","095","KNOX","COUNTY",,,
"14","5","048","402","GALESBURG AREA VOC CENTER","ADMINISTRATOR","1135 W FREMONT ST",,"GALESBURG","IL","61401","17","095","KNOX","COUNTY",,,
"14","5","049","401","NORTHERN SUBURBAN SPEC ED DIST","ADMINISTRATOR","760 RED OAK LN",,"HIGHLAND PARK","IL","60035","17","097","LAKE","COUNTY","1600","14","CHICAGO, IL"
"14","5","049","402","SPEC EDUC COOP LAKE COUNTY","ADMINISTRATOR","4440 GRAND AVE",,"GURNEE","IL","60031","17","097","LAKE","COUNTY","1600","14","CHICAGO, IL"
"14","5","049","403","LAKE COUNTY AREA VOC CENTER","ADMINISTRATOR","19525 W WASHINGTON",,"GRAYSLAKE","IL","60030","17","097","LAKE","COUNTY","1600","14","CHICAGO, IL"
"14","5","050","401","LASALLE-PERU AREA VOC CENTER","ADMINISTRATOR","SIXTH & CREVE COEUR",,"LASALLE","IL","61301","17","099","LA SALLE","COUNTY",,,
"14","5","050","402","LASALLE PUTNAM ALLIANCE SP ED","ADMINISTRATOR","1009 BOYCE MEMORIAL",,"OTTAWA","IL","61350","17","099","LA SALLE","COUNTY",,,
"14","5","051","301","TWIN RIVERS REGNL VOCATIONAL DELIVERY SYS","DIRECTOR","301 S CROSS ROOM 235",,"ROBINSON","IL","62454","17","101","LAWRENCE","COUNTY",,,
"14","5","052","201","LEE COUNTY SPEC EDUC ASSOC","ADMINISTRATOR","1335 FRANKLIN GROVE",,"DIXON","IL","61021","17","103","LEE","COUNTY",,,
"14","5","053","401","LIVINGSTON CO SPEC ED COOP","ADMINISTRATOR","310 E TORRANCE AVE",,"PONTIAC","IL","61764","17","105","LIVINGSTON","COUNTY",,,
"14","5","053","402","LIVINGSTON AREA VOC CENTER","ADMINISTRATOR","1100 E INDIANA AVE",,"PONTIAC","IL","61764","17","105","LIVINGSTON","COUNTY",,,
"14","5","054","401","LOGAN-MASON-MENARD PUB SCH PROG","ADMINISTRATOR","LOGAN CO CT HSE RM21",,"LINCOLN","IL","62656","17","107","LOGAN","COUNTY",,,
"14","5","054","402","LINCOLN LAND AREA VOC CENTER","ADMINISTRATOR","1000 PRIMM RD",,"LINCOLN","IL","62656","17","107","LOGAN","COUNTY",,,
"14","5","055","401","WEST CENTRAL IL SPEC EDUC COOP","ADMINISTRATOR","323 W WASHINGTON ST",,"MACOMB","IL","61455","17","109","MCDONOUGH","COUNTY",,,
"14","5","055","402","LAMOINE VOCATIONAL SYSTEM","ADMINISTRATOR","P O BOX 556",,"MACOMB","IL","61455","17","109","MCDONOUGH","COUNTY",,,
"14","5","056","401","MCHENRY CO SPEC ED JA","ADMINISTRATOR","1200 CLAUSSEN DR",,"WOODSTOCK","IL","60098","17","111","MCHENRY","COUNTY","1600","14","CHICAGO, IL"
"14","5","057","202","MACKINAW VALLEY SPEC EDUC ASSOC","ADMINISTRATOR","2022 N EAGLE ROAD",,"NORMAL","IL","61761","17","113","MCLEAN","COUNTY","1040","00","BLOOMINGTON-NORMAL, IL"
"14","5","057","401","TRI-COUNTY SPECIAL EDUC ASSOC","ADMINISTRATOR","1015A LAESCH ACRES",,"BLOOMINGTON","IL","61704","17","113","MCLEAN","COUNTY","1040","00","BLOOMINGTON-NORMAL, IL"
"14","5","057","402","BLOOMINGTON AREA VOC CTR","ADMINISTRATOR","BX5187 1202E LOCUST",,"BLOOMINGTON","IL","61702","17","113","MCLEAN","COUNTY","1040","00","BLOOMINGTON-NORMAL, IL"
"14","5","058","201","DECATUR AREA VOC CENTER","ADMINISTRATOR","300 E ELDORADO ST",,"DECATUR","IL","62523","17","115","MACON","COUNTY","2040","00","DECATUR, IL"
"14","5","058","401","MACON-PIATT SPEC ED JT AGR","ADMINISTRATOR","101 W CERRO GORDO ST",,"DECATUR","IL","62523","17","115","MACON","COUNTY","2040","00","DECATUR, IL"
"14","5","059","201","MONTGOMERY CO/CARLINVILLE REGION","ADMINISTRATOR","812 W MAIN ST",,"CARLINVILLE","IL","62626","17","117","MACOUPIN","COUNTY",,,
"14","5","060","202","MADISON CO VOC ADJ COUNSELING","ADMINISTRATOR","BX 600 157 N MAIN",,"EDWARDSVILLE","IL","62025","17","119","MADISON","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","060","203","MADISON CO REG II SPEC EDUC COOP","ADMINISTRATOR","6148 CENTER GROVE RD",,"EDWARDSVILLE","IL","62025","17","119","MADISON","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","060","204","REGION III SPEC ED COOP","ADMINISTRATOR","1800 STOREY LN",,"COTTAGE HILLS","IL","62018","17","119","MADISON","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","060","205","MADISON CO REG I SPEC EDUC J A","ADMINISTRATOR","1947 ADAMS",,"GRANITE CITY","IL","62040","17","119","MADISON","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","060","207","J B JOHNSON CAREER DEVELOPMENT","ADMINISTRATOR","4200 HUMBERT RD",,"ALTON","IL","62002","17","119","MADISON","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","060","301","MADISON CO EDUCATIONAL THERAPY CENTER","DIRECTOR","BOX 600, 157 N MAIN",,"EDWARDSVILLE","IL","62025","17","119","MADISON","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","060","401","COLLINSVILLE AREA VOC CENTER","PAYROLL CLERK","2201 S MORRISON AVE",,"COLLINSVILLE","IL","62234","17","119","MADISON","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","061","201","KASKASKIA SPEC EDUC DISTRICT","ADMINISTRATOR","224 S LOCUST ST",,"CENTRALIA","IL","62801","17","121","MARION","COUNTY",,,
"14","5","067","201","BECK AREA VOC CENTER","ADMINISTRATOR","6137 BECK RD",,"RED BID","IL","62278","17","133","MONROE","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","069","401","FOUR RIVERS SPEC ED COOP","ADMINISTRATOR","936 W MICHIGAN AVE",,"JACKSONVILLE","IL","62650","17","137","MORGAN","COUNTY",,,
"14","5","071","401","OGLE CO EDUC COOP","ADMINISTRATOR","417 N COLFAX BX582",,"BYRAN","IL","61010","17","141","OGLE","COUNTY","6880","00","ROCKFORD, IL"
"14","5","072","201","SPEC EDUC ASSOC OF PEORIA COUNTY","ADMINISTRATOR","6000 S ADAMS STREET",,"BARTONVILLE","IL","61607","17","143","PEORIA","COUNTY","6120","00","PEORIA-PEKIN, IL"
"14","5","072","202","MID CENTRAL ASSOCIATION","ADMINISTRATOR","3202 N WISCONSIN AVE",,"PEORGIA","IL","61603","17","143","PEORIA","COUNTY","6120","00","PEORIA-PEKIN, IL"
"14","5","077","401","JAMP SPECIAL EDUC SERVICES","ADMINISTRATOR","P O BOX 127",,"OLMSTEO","IL","62970","17","153","PULASKI","COUNTY",,,
"14","5","079","201","MONROE-RANDOLPH ORPHAN ACT PROG","ADMINISTRATOR","210 TAYLOR ST",,"CHESTER","IL","62233","17","157","RANDOLPH","COUNTY",,,
"14","5","079","202","PERANDOE SPEC EDUC DISTRICT","ADMINISTRATOR","P O BOX 169",,"RED BUD","IL","62278","17","157","RANDOLPH","COUNTY",,,
"14","5","081","201","BLACK HAWK AREA SP ED DISTRICT","ADMINISTATOR","4870 ELEVENTH STREET",,"EAST MOLINE","IL","61244","17","161","ROCK ISLAND","COUNTY","1960","00","DAVENPORT-MOLINE-ROCK I, IA-IL"
"14","5","081","202","UNITED TWP AREA VOC CENTER","ADMINISTRATOR","1275 42ND AVENUE",,"EAST MOLINE","IL","61244","17","161","ROCK ISLAND","COUNTY","1960","00","DAVENPORT-MOLINE-ROCK I, IA-IL"
"14","5","082","202","EAST ST LOUIS AREA JOINT AGREEMENT","ADMINISTRATOR","1005 STATE ST",,"EAST SAINT LOUIS","IL","62201","17","163","ST CLAIR","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","082","203","BELLEVILLE AREA SPEC EDUC DIST","ADMINISTRATOR","1404 E MAIN ST",,"BELLEVILLE","IL","62220","17","163","ST CLAIR","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","082","401","CAHOKIA AREA JA SPEC EDUC","ADMINISTRATOR","1700 JEROME LN",,"CAHOKIA","IL","62206","17","163","ST CLAIR","COUNTY","7040","00","ST. LOUIS, MO-IL"
"14","5","084","201","SANGAMON AREA SPEC ED DIST","ADMINISTRATOR","2500 TAYLOR AVENUE",,"SPRINGIFIELD","IL","62703","17","167","SANGAMON","COUNTY","7880","00","SPRINGFIELD, IL"
"14","5","084","202","WEST CENTRAL PROGRAM","ADMINISTRATOR","1300 N 11TH ROOM 230",,"SPRINGFIELD","IL","62702","17","167","SANGAMON","COUNTY","7880","00","SPRINGFIELD, IL"
"14","5","084","401","CAPITAL AREA VOC CENTER","ADMINISTRATOR","RR11 2201 TORONTO RD",,"SPRINGIFELD","IL","62707","17","167","SANGAMON","COUNTY","7880","00","SPRINGFIELD, IL"
"14","5","089","401","NORTHWEST SPEC ED JA","ADMINISTRATOR","PO BOX 387",,"FREEPORT","IL","61032","17","177","STEPHENSON","COUNTY",,,
"14","5","089","402","STEPHENSON AREA VOC TECH ED SYSTEM","ADMINISTRATOR","P.O. BOX 387",,"FREEPORT","IL","61032","17","177","STEPHENSON","COUNTY",,,
"14","5","090","201","PEKIN TECH - ED CENTER","ADMINISTRATOR","COURT ST & STADIUM",,"PEKIN","IL","61554","17","179","TAZEWELL","COUNTY","6120","00","PEORIA-PEKIN, IL"
"14","5","090","402","TAZEWELL-MASON CO SP ED ASSN","ADMINISTRATOR","300 CEDAR STREET",,"PEKIN","IL","61554","17","179","TAZEWELL","COUNTY","6120","00","PEORIA-PEKIN, IL"
"14","5","092","201","VERMILION ASSOC FOR SPEC EDUC","ADMINISTRATOR","103 N ROBINSON",,"DANVILLE","IL","61832","17","183","VERMILION","COUNTY",,,
"14","5","092","202","VOTEC","ADMINISTRATOR","R R 1 BOX 9",,"DANVILLE","IL","61832","17","183","VERMILION","COUNTY",,,
"14","5","093","301","OHIO AND WABASH REG VOC SYSTEM","DIRECTOR","800 SOUTH DIVISION",,"NORRIS CITY","IL","62869","17","185","WABASH","COUNTY",,,
"14","5","097","401","WABASH & OHIO VALLEY SPEC ED DT","ADMINISTRATOR","PO BOX E",,"NORRIS CITY","IL","62869","17","193","WHITE","COUNTY",,,
"14","5","098","201","WHITESIDE AREA VOC CENTER","ADMINISTRATOR","1608 5TH AVE",,"STERLING","IL","61081","17","195","WHITESIDE","COUNTY",,,
"14","5","098","401","BI-COUNTY SPEC EDUC COOP","ADMINISTRATOR","643 GENESEE AVE",,"MORRISON","IL","61270","17","195","WHITESIDE","COUNTY",,,
"14","5","099","401","WILCO AREA VOC CENTER","ADMINISTRATOR","500 WILCO BLVD",,"ROMEOVILLE","IL","60441","17","197","WILL","COUNTY","1600","14","CHICAGO, IL"
"14","5","099","402","LINCOLN-WAY AREA SPEC ED JA DIST","ADMINISTRATOR","20700 S SCHOOLHOUSE",,"NEW LENOX","IL","60451","17","197","WILL","COUNTY","1600","14","CHICAGO, IL"
"14","5","099","403","SOUTH WILL CO SPEC EDUC COOP","ADMINISTRATOR","707W JEFFERSON STE K",,"SHOREWOOD","IL","60431","17","197","WILL","COUNTY","1600","14","CHICAGO, IL"
"14","5","099","404","LOCKPORT AREA SPEC EDUC COOP","ADMINISTRATOR","1343 E 7TH ST",,"LOCKPORT","IL","60441","17","197","WILL","COUNTY","1600","14","CHICAGO, IL"
"14","5","100","201","WILLIAMSON CO SPEC EDUC DISTRICT","ADMINISTRATOR","113 S RUSSELL ST",,"MARION","IL","62959","17","199","WILLIAMSON","COUNTY",,,
"14","5","101","201","WINNEBAGO CO SPEC EDUC COOP","ADMINISTRATOR","329 SCHOOL ST",,"ROCKTON","IL","61072","17","201","WINNEBAGO","COUNTY","6880","00","ROCKFORD, IL"
"14","5","102","401","WOODFORD CO SPEC EDUC ASSN","ADMINISTRATOR","110 FANDEL ROAD",,"METAMORA","IL","61548","17","203","WOODFORD","COUNTY","6120","00","PEORIA-PEKIN, IL"
"15","5","010","301","WILLIAM E WILSON EDUCATION CENTER","DIRECTOR","11440 HWY 62",,"CHARLESTOWN","IN","47111","18","019","CLARK","COUNTY","4520","00","LOUISVILLE, KY-IN"
"15","5","014","201","TWIN RIVERS VOCATIONAL AREA","TREASURER","301 E SOUTH ST",,"WASHINGTON","IN","47501","18","027","DAVIESS","COUNTY",,,
"15","5","014","202","DAVIESS-MARTIN SPECIAL ED COOP","SUPT","P O BOX 637",,"WASHINGTON","IN","47501","18","027","DAVIESS","COUNTY",,,
"15","5","019","301","SOUTHERN INDIANA EDUCATION SERVICE CENTER","DIRECTOR","1102 TREE LANE DR, PO BOX 330",,"JASPER","IN","47547","18","037","DUBOIS","COUNTY",,,
"15","5","021","301","EAST CENTRAL EDUCATION CENTER","DIRECTOR","1601 INDIANA AVE",,"CONNERSVILLE","IN","47331","18","041","FAYETTE","COUNTY",,,
"15","5","026","201","GIBSON-PIKE-WARRICK COOP","SUPT","P O BOX 218",,"OAKLAND CITY","IN","47660","18","051","GIBSON","COUNTY",,,
"15","5","028","201","GREENE-SULLIVAN SPECIAL ED COOP","SUPT","77 A STREET ME",,"LINTON","IN","47441","18","055","GREENE","COUNTY",,,
"15","5","035","301","REGION 8 EDUCATION SERVICE CENTER","DIRECTOR","P.O. BOX 259",,"MARKLE","IN","46770","18","069","HUNTINGTON","COUNTY","2760","00","FORT WAYNE, IN"
"15","5","039","201","MADISON AREA ED SPEC SERV UNIT","SUPT","P O BOX 846",,"MADISON","IN","47250","18","077","JEFFERSON","COUNTY",,,
"15","5","041","201","JOHNSON CO SPECIAL ED SERV","DIRECTOR","500 EARLYWOOD DR",,"FRANKLIN","IN","46131","18","081","JOHNSON","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","041","401","CENTRAL NINE VOC TECH SCHOOL","VOCATIONAL DIRECTOR","P O BOX 710",,"GREENWOOD","IN","46142","18","081","JOHNSON","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","045","201","NORTHWEST INDIANA SPEC ED COOP","DIRECTOR","2150 W 97TH AVE",,"CROWN POINT","IN","46307","18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","045","301","NORTHWEST INDIANA EDUCATION CENTER","DIRECTOR","2939 41ST STREET",,"HIGHLAND","IN","46322","18","089","LAKE","COUNTY","2960","14","GARY, IN"
"15","5","049","301","CENTRAL INDIANA EDUCATION SERVICE CENTER","DIRECTOR","6321 LAPAS TRAIL",,"INDIANAPOLIS","IN","46268","18","097","MARION","CENSUS COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","050","201","JESSE SPECIAL EDUCATION COOP","DIRECTOR","322 N MICHIGAN ST SUITE B",,"PLYMOUTH","IN","46563","18","099","MARSHALL","COUNTY",,,
"15","5","059","201","SOUTH CENTRAL AREA VOC CENTER","DIRECTOR","7607 E CR 525 S",,"HARDINSBURG","IN","47125","18","117","ORANGE","COUNTY",,,
"15","5","064","202","PORTER CO EDUC INTERLOCAL VOCATIONAL DIV","DIRECTOR","750 RANSOM RD",,"VALPARAISO","IN","46383","18","127","PORTER","COUNTY","2960","14","GARY, IN"
"15","5","067","201","WEST CENTRAL EDUC SERVICE CENTER","SUPT","PO BOX 21",,"GREENCASTLE","IN","46135","18","133","PUTNAM","COUNTY",,,
"15","5","069","402","SOUTHEASTERN CAREER CENTER","VOCATIONAL DIRECTOR","BOX 156",,"VERSAILLES","IN","47042","18","137","RIPLEY","COUNTY",,,
"15","5","071","301","NORTHERN INDIANA EDUCATION CENTER","DIRECTOR","56535 MAGNETIC DRIVE",,"MISHAWAKA","IN","46545","18","141","ST JOSEPH","COUNTY","7800","00","SOUTH BEND, IN"
"15","5","073","201","BLUE RIVER SPEC ED COOP","DIRECTOR","1111 W MCKAY RD",,"SHELBYVILLE","IN","46176","18","145","SHELBY","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","073","301","BLUE RIVER CAREER PROGRAMS","DIRECTOR","789 ST JOSEPH ST",,"SHELBYVILLE","IN","46176","18","145","SHELBY","COUNTY","3480","00","INDIANAPOLIS, IN"
"15","5","079","301","WABASH VALLEY EDUCATION CENTER","DIRECTOR","3061 BENTON STREET",,"WEST LAFAYETTE","IN","47906","18","157","TIPPECANOE","COUNTY","3920","00","LAFAYETTE, IN"
"15","5","084","201","COVERED BRIDGE SPEC ED DIST","SUPT","17 KENBELL PLAZA 5 CANAL RD",,"TERRE HAUTE","IN","47802","18","167","VIGO","COUNTY","8320","00","TERRE HAUTE, IN"
"15","5","085","401","HEARTLAND CAREER CENTER","VOCATIONAL DIRECTOR","79 S 200 W PO BOX 606",,"WABASH","IN","46992","18","169","WABASH","COUNTY",,,
"15","5","088","402","SOUTH CENTRAL AREA SPECIAL ED COOP","TREASURER","R R 2 BOX 282",,"CAMPBELLSBURG","IN","47108","18","175","WASHINGTON","COUNTY",,,
"15","5","090","201","ADAMS-WELLS SPEC EDUC","DIRECTOR","P O BOX 608",,"BLUFFTON","IN","46714","18","179","WELLS","COUNTY","2760","00","FORT WAYNE, IN"
"16","5","007","401","AREA EDUCTION AGENCY 7","SUPT","3712 CEDAR HEIGHTS DRIVE",,"CEDAR FALLS","IA","50613","19","013","BLACK HAWK","COUNTY","8920","00","WATERLOO-CEDAR FALLS, IA"
"16","5","007","402","AREA EDUC AGENCY 10 GRANT WOOD AEA","SUPT","4401 6TH ST ROAD SW",,"CEDAR RAPIDS","IA","52404","19","013","BLACK HAWK","COUNTY","8920","00","WATERLOO-CEDAR FALLS, IA"
"16","5","017","401","AREA EDUCTION AGENCY 2 NORTHERN TRAILS AEA","SUPT","P O BOX M",,"CLEAR LAKE","IA","50428","19","033","CERRO GORDO","COUNTY",,,
"16","5","022","401","AREA EDUC AGENCY 1 KEYSTONE AEA","SUPT","BOX 19  R R 2",,"ELKADER","IA","52043","19","043","CLAYTON","COUNTY",,,
"16","5","029","401","GREAT RIVER AREA ED AGENCY #16","DIRECTOR","PO BOX 1065",,"BURLINGTON","IA","52601","19","057","DES MOINES","COUNTY",,,
"16","5","064","401","AREA EDUCATION AGENCY 6","SUPT","210 S 12TH AVE",,"MARSHALLTOWN","IA","50158","19","127","MARSHALL","COUNTY",,,
"16","5","074","401","AREA EDUC AGENCY 3 LAKELAND AEA","SUPT","P O BOX 38",,"CYLINDER","IA","50528","19","147","PALO ALTO","COUNTY",,,
"16","5","077","401","AREA EDUC AGENCY 11 HEARTLAND AEA","SUPT","6500 CORPORATE DRIVE",,"JOHNSTON","IA","50131","19","153","POLK","COUNTY","2120","00","DES MOINES, IA"
"16","5","078","401","AREA EDUC AGENCY 13 LOESS HILLS AEA","BOX 1109","R R 1",,"COUNCILS BLUFFS","IA","51502","19","155","POTTAWATTAMIE","COUNTY","5920","00","OMAHA, NE-IA"
"16","5","082","401","AREA EDUC AGENCY 9 MISSISSIPPI BEND AEA","SUPT","729 21ST ST",,"BETTENDORF","IA","52722","19","163","SCOTT","COUNTY","1960","00","DAVENPORT-MOLINE-ROCK I, IA-IL"
"16","5","084","401","AREA EDUCATION AGENCY 4","BUSINESS MANAGER","102 S MAIN AVENUE",,"SIOUX CENTER","IA","51250","19","167","SIOUX","COUNTY",,,
"16","5","088","401","AREA EDUC AGENCY 14 GREEN VALLEY AEA","SUPT","GREEN VALLY ROAD",,"CRESTON","IA","50801","19","175","UNION","COUNTY",,,
"16","5","090","401","AREA EDUC AGENCY 15 SOUTHERN PRAIRIE AEA","SUPT","2814 NORTH COURT STREET",,"OTTUMWA","IA","52501","19","179","WAPELLO","COUNTY",,,
"16","5","094","401","AREA EDUC AGENCY 5 ARROWHEAD AEA","BOX 1399","1235 5TH AVE SOUTH",,"FORT DODGE","IA","50501","19","187","WEBSTER","COUNTY",,,
"16","5","097","401","AREA EDUC AGENCY 12 WESTERN HILLS AEA","SUPT","1520 MORNINGSIDE AVE",,"SIOUX CITY","IA","51106","19","193","WOODBURY","COUNTY","7720","00","SIOUX CITY, IA-NE"
"17","5","001","201","ANW SPECIAL EDUCATION COOP.","DIRECTOR","710 BRIDGE, BOX 207",,"HUMBOLDT","KS","66748","20","001","ALLEN","COUNTY",,,
"17","5","003","201","NORTHEAST KANSAS AREA VOCATIONAL SCHOOL","DIRECTOR","1501 RILEY, BOX 277",,"ATCHISON","KS","66002","20","005","ATCHISON","COUNTY",,,
"17","5","005","201","AREA RESOURCE CENTER OF CENTRAL KANSAS","DIRECTOR","5220 10TH STREET",,"GREAT BEND","KS","67530","20","009","BARTON","COUNTY",,,
"17","5","005","401","BARTON CO COOP PROG OF SPEC SVS","GREAT BEND USD 428","DIRECTOR","150 SW 40 AVENUE","GREAT BEND","KS","67530","20","009","BARTON","COUNTY",,,
"17","5","007","201","BROWN CNTY KANSAS SPECIAL ED. COOP","DIRECTOR","1ST AND KICKAPOO",,"HIAWATHA","KS","66434","20","013","BROWN","COUNTY",,,
"17","5","008","401","BUTLER CO SCH BD COUNCIL EDUCAL COOP","EL DORADO USD 490, DIRECTOR","1518 WEST 6TH",,"EL DORADO","KS","67042","20","015","BUTLER","COUNTY","9040","00","WICHITA, KS"
"17","5","014","401","TWIN LAKES EDUCATIONAL COOP","CLAY CENTER USD 379","DIRECTOR","807 DEXTER, BOX 97","CLAY CENTER","KS","67432","20","027","CLAY","COUNTY",,,
"17","5","015","201","NORTH CENTRAL KANSAS EDUCAL SERV CENTER","DIRECTOR","219 WEST 7TH",,"CONCORDIA","KS","66901","20","029","CLOUD","COUNTY",,,
"17","5","015","401","LEARNING COOP OF NORTH CENTRAL KANSAS","CONCORDIA USD 333, ADMINISTRATOR","208 WEST 2ND",,"CONCORDIA","KS","66901","20","029","CLOUD","COUNTY",,,
"17","5","016","401","COFFEY CO COOP PROG FOR SPEC SVS","BURLINGTON USD 244","DIRECTOR","200 SOUTH SIXTH","BURLINGTON","KS","66839","20","031","COFFEY","COUNTY",,,
"17","5","017","401","KIOWA-COMANCHE CO COOP PROG FOR SPEC SERVS","COMANCHE CO USD 300, SUPT","BOX 721",,"COLDWATER","KS","67029","20","033","COMANCHE","COUNTY",,,
"17","5","018","401","COWLEY CNTY SPEC SVS COOP WINFIELD USD 465","DIRECTOR","900 EAST 12TH",,"WINFIELD","KS","67156","20","035","COWLEY","COUNTY",,,
"17","5","019","201","SOUTHEAST KANSAS EDUC SERV CENTER","DIRECTOR","BOX 189",,"GIRARD","KS","66743","20","037","CRAWFORD","COUNTY",,,
"17","5","019","401","SOUTHEAST KANSAS SPEC ED COOP","PITTSBURG USD 250","DIRECTOR","205 SOUTH LOCUST","PITTSBURG","KS","66762","20","037","CRAWFORD","COUNTY",,,
"17","5","021","301","TECHNOLOGY EXCELLENCE IN EDUC NETWORK","DIRECTOR","19 BROADWAY",,"HERINGTON","KS","67449","20","041","DICKINSON","COUNTY",,,
"17","5","022","201","DONIPHAN COUNTY EDUCATION COOP.","TIM SHAFER","BOX 218",,"BENDENA","KS","66008","20","043","DONIPHAN","COUNTY",,,
"17","5","023","201","EAST CENTRAL KANSAS COOP IN EDUC","DIRECTOR","BOX 41",,"BALDWIN CITY","KS","66006","20","045","DOUGLAS","COUNTY","4150","00","LAWRENCE, KS"
"17","5","025","401","CHAUTAUQUA & ELK CO SPEC ED SVS","HOWARD USD 282","BOX 607",,"HOWARD","KS","67349","20","049","ELK","COUNTY",,,
"17","5","026","301","FORT HAYS EDUCATIONAL DEV CENTER","DIRECTOR","FORT HAYS STATE UNIVERSITY","PICKEN HALL, ROOM 305","HAYS","KS","67601","20","051","ELLIS","COUNTY",,,
"17","5","026","401","HAYS WEST CENTRAL SPEC ED COOP","HAYS USD 489","DIRECTOR","323 WEST 12TH","HAYS","KS","67601","20","051","ELLIS","COUNTY",,,
"17","5","029","201","SOUTHWEST KANSAS AREA COOPERATIVE DIST","DIRECTOR","1000 2ND, BOX 460",,"DODGE CITY","KS","67801","20","057","FORD","COUNTY",,,
"17","5","034","201","HIGH PLAINS EDUCATIONAL COOPERATIVE DIST","DIRECTOR","621 EAST OKLAHOMA",,"ULYSSES","KS","67880","20","067","GRANT","COUNTY",,,
"17","5","040","201","LEARNING CONSORTIUM EDUCAL COOP","DIRECTOR","BOX 2000",,"HESSTON","KS","67062","20","079","HARVEY","COUNTY","9040","00","WICHITA, KS"
"17","5","040","401","HARVEY CO SPEC ED COOP","NEWTON USD 373","DIRECTOR","725 MAIN","NEWTON","KS","67114","20","079","HARVEY","COUNTY","9040","00","WICHITA, KS"
"17","5","041","201","SOUTHWEST PLAINS REGIONAL SERV CNTR","DIRECTOR","406 WEST CARSON, BOX 1010",,"SUBLETTE","KS","67877","20","081","HASKELL","COUNTY",,,
"17","5","043","401","HOLTON SPEC ED COOP","HOLTON USD 336","DIRECTOR","515 PENNSYLVANIA","HOLTON","KS","66436","20","085","JACKSON","COUNTY",,,
"17","5","044","201","NORTHEAST KANSAS EDUC SERV CENTER","DIRECTOR","404 PARK, BOX 488",,"OSKALOOSA","KS","66066","20","087","JEFFERSON","COUNTY",,,
"17","5","046","401","COMPREHENSIVE SPEC SVS COOP","OLATHE USD 233","DIRECTOR","1005 PITT ST, BOX 2000","OLATHE","KS","66061","20","091","JOHNSON","COUNTY","3760","00","KANSAS CITY, MO-KS"
"17","5","046","402","JOHNSON COUNTY TECHNICAL EDUCATION","DIRECTOR","OLATHE CENTER, OFFICE OF RECORD","311 EAST PARK","OLATHE","KS","66061","20","091","JOHNSON","COUNTY","3760","00","KANSAS CITY, MO-KS"
